category,name,winner,award,href,year,film,fti_id
Original Screenplay,Bryan Forbes,0,Oscar,/wiki/The_Angry_Silence,1960,The Angry Silence,1142
Original Screenplay,Norman Panama,0,Oscar,/wiki/The_Facts_of_Life_(film),1960,The Facts of Life,1143
Original Screenplay,Marguerite Duras,0,Oscar,/wiki/Hiroshima_mon_amour,1960,Hiroshima mon amour,1144
Original Screenplay,Jules Dassin,0,Oscar,/wiki/Never_on_Sunday,1960,Never on Sunday,1145
Original Screenplay,William Inge,1,Oscar,/wiki/Splendor_in_the_Grass,1961,Splendor in the Grass,1146
Original Screenplay,Grigori Chukhrai,0,Oscar,/wiki/Ballad_of_a_Soldier,1961,Ballad of a Soldier,1147
Original Screenplay,Sergio Amidei,0,Oscar,/wiki/General_della_Rovere,1961,General della Rovere,1148
Original Screenplay,Federico Fellini,0,Oscar,/wiki/La_Dolce_Vita,1961,La Dolce Vita,1149
Original Screenplay,Stanley Shapiro,0,Oscar,/wiki/Lover_Come_Back_(1961_film),1961,Lover Come Back,1150
Original Screenplay,Ennio de Concini,1,Oscar,/wiki/Divorce_Italian_Style,1962,Divorce Italian Style,1151
Original Screenplay,Charles Kaufman,0,Oscar,/wiki/Freud:_The_Secret_Passion,1962,Freud: The Secret Passion,1152
Original Screenplay,Alain Robbe-Grillet,0,Oscar,/wiki/Last_Year_at_Marienbad,1962,Last Year at Marienbad,1153
Original Screenplay,Stanley Shapiro,0,Oscar,/wiki/That_Touch_of_Mink,1962,That Touch of Mink,1154
Original Screenplay,Ingmar Bergman,0,Oscar,/wiki/Through_a_Glass_Darkly_(film),1962,Through a Glass Darkly,1155
Original Screenplay,James Webb,1,Oscar,/wiki/How_the_West_Was_Won_(film),1963,How the West Was Won,1156
Original Screenplay,Federico Fellini,0,Oscar,/wiki/8%C2%BD,1963,8,1157
Original Screenplay,Elia Kazan,0,Oscar,/wiki/America_America,1963,America America,1158
Original Screenplay,Pasquale Festa Campanile,0,Oscar,/wiki/The_Four_Days_of_Naples_(film),1963,The Four Days of Naples,1159
Original Screenplay,Arnold Schulman,0,Oscar,/wiki/Love_with_the_Proper_Stranger,1963,Love with the Proper Stranger,1160
Original Screenplay,Peter Stone,1,Oscar,/wiki/Father_Goose_(film),1964,Father Goose,1161
Original Screenplay,Alun Owen,0,Oscar,/wiki/A_Hard_Day%27s_Night_(film),1964,A Hard Day's Night,1162
Original Screenplay,Orville H. Hampton,0,Oscar,"/wiki/One_Potato,_Two_Potato",1964,"One Potato, Two Potato",1163
Original Screenplay,Agenore Incrocci,0,Oscar,/wiki/The_Organizer,1964,The Organizer,1164
Original Screenplay,Jean-Paul Rappeneau,0,Oscar,/wiki/That_Man_from_Rio,1964,That Man from Rio,1165
Original Screenplay,Frederic Raphael,1,Oscar,/wiki/Darling_(1965_film),1965,Darling,1166
Original Screenplay,Agenore Incrocci,0,Oscar,/wiki/Casanova_70,1965,Casanova 70,1167
Original Screenplay,Jack Davies,0,Oscar,/wiki/Those_Magnificent_Men_in_their_Flying_Machines,1965,Those Magnificent Men in their Flying Machines,1168
Original Screenplay,Jacques Demy,0,Oscar,/wiki/The_Umbrellas_of_Cherbourg,1965,The Umbrellas of Cherbourg,1169
Original Screenplay,Claude Lelouch,1,Oscar,/wiki/A_Man_and_a_Woman,1966,A Man and a Woman,1170
Original Screenplay,Michelangelo Antonioni,0,Oscar,/wiki/Blowup,1966,Blowup,1171
Original Screenplay,Billy Wilder,0,Oscar,/wiki/The_Fortune_Cookie,1966,The Fortune Cookie,1172
Original Screenplay,Robert Ardrey,0,Oscar,/wiki/Khartoum_(film),1966,Khartoum,1173
Original Screenplay,William Rose,1,Oscar,/wiki/Guess_Who%27s_Coming_to_Dinner,1967,Guess Who's Coming to Dinner,1174
Original Screenplay,David Newman,0,Oscar,/wiki/Bonnie_and_Clyde_(film),1967,Bonnie and Clyde,1175
Original Screenplay,Robert Kaufman,0,Oscar,/wiki/Divorce_American_Style,1967,Divorce American Style,1176
Original Screenplay,Jorge Semprn,0,Oscar,/wiki/The_War_Is_Over_(film),1967,La Guerre Est Finie,1177
Original Screenplay,Frederic Raphael,0,Oscar,/wiki/Two_for_the_Road_(film),1967,Two for the Road,1178
Original Screenplay,Mel Brooks,1,Oscar,/wiki/The_Producers_(1968_film),1968,The Producers,1179
Original Screenplay,Stanley Kubrick,0,Oscar,/wiki/2001:_A_Space_Odyssey_(film),1968,2001: A Space Odyssey,1180
Original Screenplay,Franco Solinas,0,Oscar,/wiki/The_Battle_of_Algiers,1968,The Battle of Algiers,1181
Original Screenplay,John Cassavetes,0,Oscar,/wiki/Faces_(film),1968,Faces,1182
Original Screenplay,Ira Wallach,0,Oscar,/wiki/Hot_Millions,1968,Hot Millions,1183
Original Screenplay,William Goldman,1,Oscar,/wiki/Butch_Cassidy_and_the_Sundance_Kid,1969,Butch Cassidy and the Sundance Kid,1184
Original Screenplay,Paul Mazursky,0,Oscar,/wiki/Bob_%26_Carol_%26_Ted_%26_Alice,1969,Bob & Carol & Ted & Alice,1185
Original Screenplay,Nicola Badalucco,0,Oscar,/wiki/The_Damned_(1969_film),1969,The Damned,1186
Original Screenplay,Peter Fonda,0,Oscar,/wiki/Easy_Rider,1969,Easy Rider,1187
Original Screenplay,Walon Green,0,Oscar,/wiki/The_Wild_Bunch,1969,The Wild Bunch,1188
Original Screenplay,Francis Ford Coppola,1,Oscar,/wiki/Patton_(film),1970,Patton,1189
Original Screenplay,Adrien Joyce,0,Oscar,/wiki/Five_Easy_Pieces,1970,Five Easy Pieces,1190
Original Screenplay,Norman Wexler,0,Oscar,/wiki/Joe_(1970_film),1970,Joe,1191
Original Screenplay,Erich Segal,0,Oscar,/wiki/Love_Story_(1970_film),1970,Love Story,1192
Original Screenplay,ric Rohmer,0,Oscar,/wiki/My_Night_at_Maud%27s,1970,My Night at Maud's,1193
Original Screenplay,Paddy Chayefsky,1,Oscar,/wiki/The_Hospital,1971,The Hospital,1194
Original Screenplay,Elio Petri,0,Oscar,/wiki/Investigation_of_a_Citizen_Above_Suspicion,1971,Investigation of a Citizen Above Suspicion,1195
Original Screenplay,Herman Raucher,0,Oscar,/wiki/Summer_of_%2742,1971,Summer of '42,1196
Original Screenplay,Penelope Gilliatt,0,Oscar,/wiki/Sunday_Bloody_Sunday_(film),1971,Sunday Bloody Sunday,1197
Original Screenplay,Jeremy Larner,1,Oscar,/wiki/The_Candidate_(1972_film),1972,The Candidate,1198
Original Screenplay,Luis Buuel,0,Oscar,/wiki/The_Discreet_Charm_of_the_Bourgeoisie,1972,The Discreet Charm of the Bourgeoisie,1199
Original Screenplay,Chris Clark,0,Oscar,/wiki/Lady_Sings_the_Blues_(film),1972,Lady Sings the Blues,1200
Original Screenplay,Louis Malle,0,Oscar,/wiki/Murmur_of_the_Heart,1972,Murmur of the Heart,1201
Original Screenplay,Carl Foreman,0,Oscar,/wiki/Young_Winston,1972,Young Winston,1202
Original Screenplay,David S. Ward,1,Oscar,/wiki/The_Sting,1973,The Sting,1203
Original Screenplay,George Lucas,0,Oscar,/wiki/American_Graffiti,1973,American Graffiti,1204
Original Screenplay,Ingmar Bergman,0,Oscar,/wiki/Cries_and_Whispers,1973,Cries and Whispers,1205
Original Screenplay,Steve Shagan,0,Oscar,/wiki/Save_the_Tiger,1973,Save the Tiger,1206
Original Screenplay,Melvin Frank,0,Oscar,/wiki/A_Touch_of_Class_(film),1973,A Touch of Class,1207
Original Screenplay,Robert Towne,1,Oscar,/wiki/Chinatown_(1974_film),1974,Chinatown,1208
Original Screenplay,Robert Getchell,0,Oscar,/wiki/Alice_Doesn%27t_Live_Here_Anymore,1974,Alice Doesn't Live Here Anymore,1209
Original Screenplay,Francis Ford Coppola,0,Oscar,/wiki/The_Conversation,1974,The Conversation,1210
Original Screenplay,Franois Truffaut,0,Oscar,/wiki/Day_for_Night_(film),1974,Day for Night,1211
Original Screenplay,Paul Mazursky,0,Oscar,/wiki/Harry_and_Tonto,1974,Harry and Tonto,1212
Original Screenplay,Frank Pierson,1,Oscar,/wiki/Dog_Day_Afternoon,1975,Dog Day Afternoon,1213
Original Screenplay,Federico Fellini,0,Oscar,/wiki/Amarcord,1975,Amarcord,1214
Original Screenplay,Claude Lelouch,0,Oscar,/wiki/And_Now_My_Love,1975,And Now My Love,1215
Original Screenplay,Ted Allan,0,Oscar,/wiki/Lies_My_Father_Told_Me,1975,Lies My Father Told Me,1216
Original Screenplay,Robert Towne,0,Oscar,/wiki/Shampoo_(film),1975,Shampoo,1217
Original Screenplay,Paddy Chayefsky,1,Oscar,/wiki/Network_(film),1976,Network,1218
Original Screenplay,Jean-Charles Tacchella,0,Oscar,/wiki/Cousin_Cousine,1976,Cousin Cousine,1219
Original Screenplay,Walter Bernstein,0,Oscar,/wiki/The_Front,1976,The Front,1220
Original Screenplay,Sylvester Stallone,0,Oscar,/wiki/Rocky,1976,Rocky,1221
Original Screenplay,Lina Wertmller,0,Oscar,/wiki/Seven_Beauties,1976,Seven Beauties,1222
Original Screenplay,Woody Allen,1,Oscar,/wiki/Annie_Hall,1977,Annie Hall,1223
Original Screenplay,Neil Simon,0,Oscar,/wiki/The_Goodbye_Girl,1977,The Goodbye Girl,1224
Original Screenplay,Robert Benton,0,Oscar,/wiki/The_Late_Show_(film),1977,The Late Show,1225
Original Screenplay,George Lucas,0,Oscar,/wiki/Star_Wars_(film),1977,Star Wars,1226
Original Screenplay,Arthur Laurents,0,Oscar,/wiki/The_Turning_Point_(1977_film),1977,The Turning Point,1227
Original Screenplay,Robert C. Jones,1,Oscar,/wiki/Coming_Home_(1978_film),1978,Coming Home,1228
Original Screenplay,Ingmar Bergman,0,Oscar,/wiki/Autumn_Sonata,1978,Autumn Sonata,1229
Original Screenplay,Deric Washburn,0,Oscar,/wiki/The_Deer_Hunter,1978,The Deer Hunter,1230
Original Screenplay,Woody Allen,0,Oscar,/wiki/Interiors,1978,Interiors,1231
Original Screenplay,Paul Mazursky,0,Oscar,/wiki/An_Unmarried_Woman,1978,An Unmarried Woman,1232
Original Screenplay,Steve Tesich,1,Oscar,/wiki/Breaking_Away,1979,Breaking Away,1233
Original Screenplay,Robert Alan Aurthur,0,Oscar,/wiki/All_That_Jazz_(film),1979,All That Jazz,1234
Original Screenplay,Valerie Curtin,0,Oscar,/wiki/...And_Justice_for_All_(film),1979,...And Justice for All,1235
Original Screenplay,Mike Gray,0,Oscar,/wiki/The_China_Syndrome,1979,The China Syndrome,1236
Original Screenplay,Woody Allen,0,Oscar,/wiki/Manhattan_(film),1979,Manhattan,1237
Original Screenplay,Bo Goldman,1,Oscar,/wiki/Melvin_and_Howard,1980,Melvin and Howard,1238
Original Screenplay,W. D. Richter,0,Oscar,/wiki/Brubaker,1980,Brubaker,1239
Original Screenplay,Jean Gruault,0,Oscar,/wiki/My_American_Uncle,1980,Mon oncle d'Amrique,1240
Original Screenplay,Nancy Meyers,0,Oscar,/wiki/Private_Benjamin_(1980_film),1980,Private Benjamin,1241
Original Screenplay,Colin Welland,1,Oscar,/wiki/Chariots_of_Fire,1981,Chariots of Fire,1242
Original Screenplay,Kurt Luedtke,0,Oscar,/wiki/Absence_of_Malice,1981,Absence of Malice,1243
Original Screenplay,Steve Gordon,0,Oscar,/wiki/Arthur_(1981_film),1981,Arthur,1244
Original Screenplay,John Guare,0,Oscar,/wiki/Atlantic_City_(1980_film),1981,Atlantic City,1245
Original Screenplay,Warren Beatty,0,Oscar,/wiki/Reds_(film),1981,Reds,1246
Original Screenplay,John Briley,1,Oscar,/wiki/Gandhi_(film),1982,Gandhi,1247
Original Screenplay,Barry Levinson,0,Oscar,/wiki/Diner_(film),1982,Diner,1248
Original Screenplay,Melissa Mathison,0,Oscar,/wiki/E.T._the_Extra-Terrestrial,1982,E.T. the Extra-Terrestrial,1249
Original Screenplay,Douglas Day Stewart,0,Oscar,/wiki/An_Officer_and_a_Gentleman,1982,An Officer and a Gentleman,1250
Original Screenplay,Larry Gelbart,0,Oscar,/wiki/Tootsie,1982,Tootsie,1251
Original Screenplay,Horton Foote,1,Oscar,/wiki/Tender_Mercies,1983,Tender Mercies,1252
Original Screenplay,Lawrence Kasdan,0,Oscar,/wiki/The_Big_Chill_(film),1983,The Big Chill,1253
Original Screenplay,Ingmar Bergman,0,Oscar,/wiki/Fanny_and_Alexander,1983,Fanny and Alexander,1254
Original Screenplay,Nora Ephron,0,Oscar,/wiki/Silkwood,1983,Silkwood,1255
Original Screenplay,Lawrence Lasker,0,Oscar,/wiki/WarGames,1983,WarGames,1256
Original Screenplay,Robert Benton,1,Oscar,/wiki/Places_in_the_Heart,1984,Places in the Heart,1257
Original Screenplay,Daniel Petrie Jr.,0,Oscar,/wiki/Beverly_Hills_Cop,1984,Beverly Hills Cop,1258
Original Screenplay,Woody Allen,0,Oscar,/wiki/Broadway_Danny_Rose,1984,Broadway Danny Rose,1259
Original Screenplay,Gregory Nava,0,Oscar,/wiki/El_Norte_(film),1984,El Norte,1260
Original Screenplay,Lowell Ganz,0,Oscar,/wiki/Splash_(film),1984,Splash,1261
Original Screenplay,Earl Wallace,1,Oscar,/wiki/Witness_(1985_film),1985,Witness,1262
Original Screenplay,Robert Zemeckis,0,Oscar,/wiki/Back_to_the_Future,1985,Back to the Future,1263
Original Screenplay,Terry Gilliam,0,Oscar,/wiki/Brazil_(1985_film),1985,Brazil,1264
Original Screenplay,Luis Puenzo,0,Oscar,/wiki/The_Official_Story,1985,The Official Story,1265
Original Screenplay,Woody Allen,0,Oscar,/wiki/The_Purple_Rose_of_Cairo,1985,The Purple Rose of Cairo,1266
Original Screenplay,Woody Allen,1,Oscar,/wiki/Hannah_and_Her_Sisters,1986,Hannah and Her Sisters,1267
Original Screenplay,Paul Hogan,0,Oscar,/wiki/Crocodile_Dundee,1986,"""Crocodile"" Dundee",1268
Original Screenplay,Hanif Kureishi,0,Oscar,/wiki/My_Beautiful_Laundrette,1986,My Beautiful Laundrette,1269
Original Screenplay,Oliver Stone,0,Oscar,/wiki/Platoon_(film),1986,Platoon,1270
Original Screenplay,Oliver Stone,0,Oscar,/wiki/Salvador_(film),1986,Salvador,1271
Original Screenplay,John Patrick Shanley,1,Oscar,/wiki/Moonstruck,1987,Moonstruck,1272
Original Screenplay,Louis Malle,0,Oscar,/wiki/Au_revoir_les_enfants,1987,Au revoir les enfants,1273
Original Screenplay,James L. Brooks,0,Oscar,/wiki/Broadcast_News_(film),1987,Broadcast News,1274
Original Screenplay,John Boorman,0,Oscar,/wiki/Hope_and_Glory_(film),1987,Hope and Glory,1275
Original Screenplay,Woody Allen,0,Oscar,/wiki/Radio_Days,1987,Radio Days,1276
Original Screenplay,Ronald Bass,1,Oscar,/wiki/Rain_Man,1988,Rain Man,1277
Original Screenplay,Gary Ross,0,Oscar,/wiki/Big_(film),1988,Big,1278
Original Screenplay,Ron Shelton,0,Oscar,/wiki/Bull_Durham,1988,Bull Durham,1279
Original Screenplay,John Cleese,0,Oscar,/wiki/A_Fish_Called_Wanda,1988,A Fish Called Wanda,1280
Original Screenplay,Naomi Foner,0,Oscar,/wiki/Running_on_Empty_(1988_film),1988,Running on Empty,1281
Original Screenplay,Tom Schulman,1,Oscar,/wiki/Dead_Poets_Society,1989,Dead Poets Society,1282
Original Screenplay,Woody Allen,0,Oscar,/wiki/Crimes_and_Misdemeanors,1989,Crimes and Misdemeanors,1283
Original Screenplay,Spike Lee,0,Oscar,/wiki/Do_the_Right_Thing,1989,Do the Right Thing,1284
Original Screenplay,Steven Soderbergh,0,Oscar,"/wiki/Sex,_Lies,_and_Videotape",1989,"Sex, Lies, and Videotape",1285
Original Screenplay,Nora Ephron,0,Oscar,/wiki/When_Harry_Met_Sally...,1989,When Harry Met Sally...,1286
Original Screenplay,Bruce Joel Rubin,1,Oscar,/wiki/Ghost_(1990_film),1990,Ghost,1287
Original Screenplay,Woody Allen,0,Oscar,/wiki/Alice_(1990_film),1990,Alice,1288
Original Screenplay,Barry Levinson,0,Oscar,/wiki/Avalon_(1990_film),1990,Avalon,1289
Original Screenplay,Peter Weir,0,Oscar,/wiki/Green_Card_(film),1990,Green Card,1290
Original Screenplay,Whit Stillman,0,Oscar,/wiki/Metropolitan_(1990_film),1990,Metropolitan,1291
Original Screenplay,Callie Khouri,1,Oscar,/wiki/Thelma_%26_Louise,1991,Thelma & Louise,1292
Original Screenplay,John Singleton,0,Oscar,/wiki/Boyz_n_the_Hood,1991,Boyz n the Hood,1293
Original Screenplay,James Toback,0,Oscar,/wiki/Bugsy,1991,Bugsy,1294
Original Screenplay,Richard LaGravenese,0,Oscar,/wiki/The_Fisher_King,1991,The Fisher King,1295
Original Screenplay,Lawrence Kasdan,0,Oscar,/wiki/Grand_Canyon_(1991_film),1991,Grand Canyon,1296
Original Screenplay,Neil Jordan,1,Oscar,/wiki/The_Crying_Game,1992,The Crying Game,1297
Original Screenplay,Woody Allen,0,Oscar,/wiki/Husbands_and_Wives,1992,Husbands and Wives,1298
Original Screenplay,Nick Enright,0,Oscar,/wiki/Lorenzo%27s_Oil,1992,Lorenzo's Oil,1299
Original Screenplay,John Sayles,0,Oscar,/wiki/Passion_Fish,1992,Passion Fish,1300
Original Screenplay,David Webb Peoples,0,Oscar,/wiki/Unforgiven,1992,Unforgiven,1301
Original Screenplay,Jane Campion,1,Oscar,/wiki/The_Piano,1993,The Piano,1302
Original Screenplay,Gary Ross,0,Oscar,/wiki/Dave_(film),1993,Dave,1303
Original Screenplay,Jeff Maguire,0,Oscar,/wiki/In_the_Line_of_Fire,1993,In the Line of Fire,1304
Original Screenplay,Ron Nyswaner,0,Oscar,/wiki/Philadelphia_(film),1993,Philadelphia,1305
Original Screenplay,Nora Ephron,0,Oscar,/wiki/Sleepless_in_Seattle,1993,Sleepless in Seattle,1306
Original Screenplay,Quentin Tarantino,1,Oscar,/wiki/Pulp_Fiction,1994,Pulp Fiction,1307
Original Screenplay,Woody Allen,0,Oscar,/wiki/Bullets_Over_Broadway,1994,Bullets Over Broadway,1308
Original Screenplay,Richard Curtis,0,Oscar,/wiki/Four_Weddings_and_a_Funeral,1994,Four Weddings and a Funeral,1309
Original Screenplay,Peter Jackson,0,Oscar,/wiki/Heavenly_Creatures,1994,Heavenly Creatures,1310
Original Screenplay,Krzysztof Kielowski,0,Oscar,/wiki/Three_Colors:_Red,1994,Three Colors: Red,1311
Original Screenplay,Christopher McQuarrie,1,Oscar,/wiki/The_Usual_Suspects,1995,The Usual Suspects,1312
Original Screenplay,Randall Wallace,0,Oscar,/wiki/Braveheart,1995,Braveheart,1313
Original Screenplay,Woody Allen,0,Oscar,/wiki/Mighty_Aphrodite,1995,Mighty Aphrodite,1314
Original Screenplay,Christopher Wilkinson,0,Oscar,/wiki/Nixon_(film),1995,Nixon,1315
Original Screenplay,Joss Whedon,0,Oscar,/wiki/Toy_Story,1995,Toy Story,1316
Original Screenplay,Joel Coen and Ethan Coen,1,Oscar,/wiki/Fargo_(film),1996,Fargo,1317
Original Screenplay,Cameron Crowe,0,Oscar,/wiki/Jerry_Maguire,1996,Jerry Maguire,1318
Original Screenplay,John Sayles,0,Oscar,/wiki/Lone_Star_(1996_film),1996,Lone Star,1319
Original Screenplay,Mike Leigh,0,Oscar,/wiki/Secrets_%26_Lies_(film),1996,Secrets & Lies,1320
Original Screenplay,Jan Sardi,0,Oscar,/wiki/Shine_(film),1996,Shine,1321
Original Screenplay,Ben Affleck,1,Oscar,/wiki/Good_Will_Hunting,1997,Good Will Hunting,1322
Original Screenplay,Mark Andrus,0,Oscar,/wiki/As_Good_as_It_Gets,1997,As Good as It Gets,1323
Original Screenplay,Paul Thomas Anderson,0,Oscar,/wiki/Boogie_Nights,1997,Boogie Nights,1324
Original Screenplay,Woody Allen,0,Oscar,/wiki/Deconstructing_Harry,1997,Deconstructing Harry,1325
Original Screenplay,Simon Beaufoy,0,Oscar,/wiki/The_Full_Monty,1997,The Full Monty,1326
Original Screenplay,Marc Norman,1,Oscar,/wiki/Shakespeare_in_Love,1998,Shakespeare in Love,1327
Original Screenplay,Warren Beatty,0,Oscar,/wiki/Bulworth,1998,Bulworth,1328
Original Screenplay,Roberto Benigni,0,Oscar,/wiki/Life_Is_Beautiful,1998,Life Is Beautiful,1329
Original Screenplay,Robert Rodat,0,Oscar,/wiki/Saving_Private_Ryan,1998,Saving Private Ryan,1330
Original Screenplay,Andrew Niccol,0,Oscar,/wiki/The_Truman_Show,1998,The Truman Show,1331
Original Screenplay,Alan Ball,1,Oscar,/wiki/American_Beauty_(1999_film),1999,American Beauty,1332
Original Screenplay,Charlie Kaufman,0,Oscar,/wiki/Being_John_Malkovich,1999,Being John Malkovich,1333
Original Screenplay,Paul Thomas Anderson,0,Oscar,/wiki/Magnolia_(film),1999,Magnolia,1334
Original Screenplay,M. Night Shyamalan,0,Oscar,/wiki/The_Sixth_Sense,1999,The Sixth Sense,1335
Original Screenplay,Mike Leigh,0,Oscar,/wiki/Topsy-Turvy,1999,Topsy-Turvy,1336
Original Screenplay,Cameron Crowe,1,Oscar,/wiki/Almost_Famous,2000,Almost Famous,1337
Original Screenplay,Lee Hall,0,Oscar,/wiki/Billy_Elliot,2000,Billy Elliot,1338
Original Screenplay,Susannah Grant,0,Oscar,/wiki/Erin_Brockovich_(film),2000,Erin Brockovich,1339
Original Screenplay,David Franzoni,0,Oscar,/wiki/Gladiator_(2000_film),2000,Gladiator,1340
Original Screenplay,Kenneth Lonergan,0,Oscar,/wiki/You_Can_Count_On_Me,2000,You Can Count On Me,1341
Original Screenplay,Julian Fellowes,1,Oscar,/wiki/Gosford_Park,2001,Gosford Park,1342
Original Screenplay,Jean-Pierre Jeunet,0,Oscar,/wiki/Am%C3%A9lie,2001,Amlie,1343
Original Screenplay,Christopher Nolan,0,Oscar,/wiki/Memento_(film),2001,Memento,1344
Original Screenplay,Wes Anderson,0,Oscar,/wiki/The_Royal_Tenenbaums,2001,The Royal Tenenbaums,1345
Original Screenplay,Pedro Almodvar,1,Oscar,/wiki/Talk_to_Her,2002,Talk to Her,1346
Original Screenplay,Todd Haynes,0,Oscar,/wiki/Far_from_Heaven,2002,Far from Heaven,1347
Original Screenplay,Jay Cocks,0,Oscar,/wiki/Gangs_of_New_York,2002,Gangs of New York,1348
Original Screenplay,Nia Vardalos,0,Oscar,/wiki/My_Big_Fat_Greek_Wedding,2002,My Big Fat Greek Wedding,1349
Original Screenplay,Alfonso Cuarn,0,Oscar,/wiki/Y_Tu_Mam%C3%A1_Tambi%C3%A9n,2002,Y Tu Mam Tambin,1350
Original Screenplay,Sofia Coppola,1,Oscar,/wiki/Lost_in_Translation_(film),2003,Lost in Translation,1351
Original Screenplay,Denys Arcand,0,Oscar,/wiki/The_Barbarian_Invasions,2003,The Barbarian Invasions,1352
Original Screenplay,Steven Knight,0,Oscar,/wiki/Dirty_Pretty_Things_(film),2003,Dirty Pretty Things,1353
Original Screenplay,Andrew Stanton,0,Oscar,/wiki/Finding_Nemo,2003,Finding Nemo,1354
Original Screenplay,Jim Sheridan,0,Oscar,/wiki/In_America_(film),2003,In America,1355
Original Screenplay,Charlie Kaufman,1,Oscar,/wiki/Eternal_Sunshine_of_the_Spotless_Mind,2004,Eternal Sunshine of the Spotless Mind,1356
Original Screenplay,John Logan,0,Oscar,/wiki/The_Aviator_(2004_film),2004,The Aviator,1357
Original Screenplay,Terry George,0,Oscar,/wiki/Hotel_Rwanda,2004,Hotel Rwanda,1358
Original Screenplay,Brad Bird,0,Oscar,/wiki/The_Incredibles,2004,The Incredibles,1359
Original Screenplay,Mike Leigh,0,Oscar,/wiki/Vera_Drake,2004,Vera Drake,1360
Original Screenplay,Paul Haggis,1,Oscar,/wiki/Crash_(2004_film),2005,Crash,1361
Original Screenplay,George Clooney,0,Oscar,"/wiki/Good_Night,_and_Good_Luck",2005,"Good Night, and Good Luck",1362
Original Screenplay,Woody Allen,0,Oscar,/wiki/Match_Point,2005,Match Point,1363
Original Screenplay,Noah Baumbach,0,Oscar,/wiki/The_Squid_and_the_Whale,2005,The Squid and the Whale,1364
Original Screenplay,Stephen Gaghan,0,Oscar,/wiki/Syriana,2005,Syriana,1365
Original Screenplay,Michael Arndt,1,Oscar,/wiki/Little_Miss_Sunshine,2006,Little Miss Sunshine,1366
Original Screenplay,Guillermo Arriaga,0,Oscar,/wiki/Babel_(film),2006,Babel,1367
Original Screenplay,Iris Yamashita,0,Oscar,/wiki/Letters_from_Iwo_Jima,2006,Letters from Iwo Jima,1368
